A,B,W
MN975265,MK873315,0.8924773540000001
MN975265,MN059865,0.890616014
MN975266,MK873179,0.912848018
MN975266,MK246682,0.904109492
MN975266,LR025687,0.902351421
MN975266,MN059860,0.901497118
MN975266,LR025702,0.90077378
MN975266,MN058710,0.900215337
MN975266,LR025676,0.8990356629999999
MN975266,MH663491,0.899005545
MN975266,CY089842,0.898644691
MN975266,MH663475,0.898259578
MN975267,AF207497,0.915137419
MN975267,MK873179,0.913897333
MN975267,LR025702,0.912820676
MN975267,LC123632,0.909243203
MN975267,LR025700,0.908417616
MN975267,MN059865,0.907215425
MN975267,LR025687,0.906434427
MN975267,CY089842,0.904445729
MN975267,MN059867,0.904126746
MN975267,LC123678,0.903125327
MN975268,MK873179,0.8996395629999999
MN975268,AF207497,0.892712691
MN975268,MN809625,0.8878039670000001
MN975268,MH688645,0.887493561
MN975268,LR025700,0.885288277
MN975268,MK873258,0.884503138
MN975268,LC468693,0.883573963
MN975268,CY089842,0.8828414720000001
MN975268,MG564343,0.881985755
MN975268,MH688586,0.879644997
MN985325,MN996532,0.693387304
MN985325,NC_029552,0.615212146
MN985325,NC_028363,0.614708934
MN985325,MK861966,0.60410831
MN985325,NC_027208,0.5961523639999999
MN985325,MF766024,0.594456543
MN985325,NC_029565,0.5819240370000001
MN985325,NC_030658,0.574736031
MN985325,MK462249,0.568356061
MN985325,NC_029549,0.56640052
MN988668,MN055627,0.648470796
MN988668,MG742313,0.604992622
MN988668,NC_028833,0.592846567
MN988668,NC_030886,0.588095068
MN988668,NC_028811,0.585869747
MN988668,NC_025113,0.574707529
MN988668,NC_028467,0.564121463
MN988668,NC_025346,0.537639337
MN988668,MH891586,0.5106583960000001
MN988668,NC_026509,0.508147139
MN988669,NC_030745,0.687017944
MN988669,NC_029549,0.68556305
MN988669,NC_029552,0.6757486429999999
MN988669,NC_029558,0.669974223
MN988669,NC_029551,0.669096593
MN988669,MF766024,0.663268666
MN988669,NC_030658,0.654484764
MN988669,MK861966,0.642896284
MN988669,MN996532,0.63800636
MN988669,MN784122,0.634054906
MN988713,NC_028806,0.6925134479999999
MN988713,MK462249,0.680671118
MN988713,NC_030292,0.678949963
MN988713,MK462243,0.658444679
MN988713,MK462247,0.6482950710000001
MN988713,MH891588,0.6416365070000001
MN988713,MG742313,0.627134395
MN988713,MK462245,0.610540071
MN988713,MK462248,0.599408381
MN988713,NC_029052,0.596783171
MN994467,MN055627,0.643542746
MN994467,NC_025346,0.6089916129999999
MN994467,NC_028833,0.60716842
MN994467,NC_028467,0.5916059379999999
MN994467,NC_025113,0.574524618
MN994467,NC_030886,0.5735139229999999
MN994467,MG742313,0.5651479389999999
MN994467,NC_028811,0.5589436210000001
MN994467,MF000460,0.54700174
MN994467,NC_026509,0.543437869
MN994468,NC_031759,0.731066995
MN994468,NC_030292,0.711268586
MN994468,MG742313,0.70991634
MN994468,MK290733,0.6980638140000001
MN994468,NC_028806,0.6925509940000001
MN994468,NC_029549,0.6765640959999999
MN994468,MK861966,0.656975821
MN994468,MK249068,0.656354381
MN994468,MH891588,0.649656969
MN994468,NC_029552,0.649649453
MN996527,NC_028363,0.695601936
MN996527,NC_029549,0.674679177
MN996527,MK861966,0.6651157639999999
MN996527,NC_029552,0.656783195
MN996527,MN055628,0.648175276
MN996527,NC_031759,0.63792912
MN996527,NC_027818,0.635310084
MN996527,NC_029563,0.633504201
MN996527,NC_029556,0.628288752
MN996527,MN650887,0.6279828270000001
MN996528,NC_031759,0.639747532
MN996528,MG205587,0.6077159839999999
MN996528,MH482554,0.6046859
MN996528,MK462249,0.5876219770000001
MN996528,NC_027719,0.58180565
MN996528,MG687233,0.580698885
MN996528,MK248862,0.5744623179999999
MN996528,MH567345,0.5717756829999999
MN996528,MK462247,0.563302165
MN996528,MF769484,0.561140702
MN996529,NC_031759,0.663298066
MN996529,MG963197,0.641061246
MN996529,MK328793,0.623894927
MN996529,NC_028363,0.614681145
MN996529,MN055627,0.614494296
MN996529,MF769457,0.609324864
MN996529,MK248868,0.605414562
MN996529,MN650888,0.6051515829999999
MN996529,LC468585,0.5983249039999999
MN996529,MH170107,0.598167083
MN996530,MN055627,0.613128098
MN996530,MG742313,0.599647223
MN996530,MH891586,0.587981882
MN996530,NC_028470,0.583173662
MN996530,NC_031759,0.5808299729999999
MN996530,NC_027719,0.571246393
MN996530,NC_028833,0.558051203
MN996530,MN996532,0.552708206
MN996530,MK462247,0.552665587
MN996530,MF924725,0.550673387
MN996531,NC_030292,0.705032601
MN996531,NC_028806,0.70321182
MN996531,MK462249,0.701408012
MN996531,NC_028811,0.683224273
MN996531,NC_028833,0.670585214
MN996531,MK462243,0.6656007620000001
MN996531,MN996532,0.6586565679999999
MN996531,MG742313,0.654858942
MN996531,MK290733,0.651864683
MN996531,NC_029549,0.637506306
MN997409,NC_029565,0.652527883
MN997409,NC_031759,0.634395498
MN997409,MK386142,0.619525157
MN997409,NC_029549,0.6174238000000001
MN997409,MN055628,0.602315809
MN997409,NC_030292,0.601870465
MN997409,MN809623,0.594165438
MN997409,NC_028363,0.594119431
MN997409,MN996532,0.593243681
MN997409,MK861966,0.590862629
MT007544,MK462247,0.756735492
MT007544,MG742313,0.7553338890000001
MT007544,NC_028806,0.749450715
MT007544,MH891588,0.748218005
MT007544,NC_030292,0.743860181
MT007544,MK290733,0.7249593540000001
MT007544,MK462243,0.7217446890000001
MT007544,MK462249,0.71992818
MT007544,MK249068,0.7170788240000001
MT007544,MG916903,0.704665942
MT008022,MK873356,0.8461966679999999
MT008022,MN253497,0.8450940720000001
MT008022,MN253541,0.839660715
MT008022,MN156428,0.8383585929999999
MT008022,MN058710,0.8353041990000001
MT008022,MK873217,0.835156262
MT008022,MK408537,0.83324654
MT008022,MK103385,0.829967635
MT008022,MK408535,0.825828765
MT008022,AF207127,0.825258075
MT008023,MN253497,0.838843757
MT008023,MG432489,0.836678712
MT008023,MN022918,0.828302745
MT008023,KT876434,0.828099554
MT008023,MK873217,0.8224673370000001
MT008023,LC480484,0.821120466
MT008023,MN253494,0.820842517
MT008023,MN073065,0.818738925
MT008023,LC480511,0.816403002
MT008023,MN073076,0.813670729
MT020781,LC468586,0.698166875
MT020781,MH459603,0.692368055
MT020781,MH937571,0.6760561409999999
MT020781,MK248859,0.672299445
MT020781,MK751605,0.672167156
MT020781,AY342973,0.669593294
MT020781,MH431625,0.6667517279999999
MT020781,MH492368,0.666137186
MT020781,MF538642,0.66417842
MT020781,MH460212,0.66342073
MT020880,AB978309,0.690717094
MT020880,MK376805,0.687698618
MT020880,MK873261,0.682064456
MT020880,MK533678,0.676668602
MT020880,LC043126,0.676180135
MT020880,MG986290,0.675601735
MT020880,MK535036,0.675057595
MT020880,AF221311,0.67482892
MT020880,MK319271,0.67341789
MT020880,MK873339,0.67296023
MT020881,MH939357,0.65281271
MT020881,MK376665,0.6521295570000001
MT020881,MG892440,0.64788279
MT020881,LS997754,0.645025079
MT020881,MK271872,0.644367126
MT020881,MG788506,0.6439799829999999
MT020881,MG875464,0.643195548
MT020881,MG451285,0.6426188939999999
MT020881,AB978341,0.639006699
MT020881,MH459903,0.637466313
MT027062,AY272839,0.6764015109999999
MT027062,AY306684,0.675656878
MT027062,MH599073,0.675418698
MT027062,MN156425,0.670206367
MT027062,AY150141,0.668214428
MT027062,AY188162,0.667708805
MT027062,CY160040,0.664599512
MT027062,AY340780,0.660668148
MT027062,AY342677,0.658971944
MT027062,AY306596,0.658031216
MT027063,AB513616,0.6454109920000001
MT027063,AB544127,0.643701793
MT027063,KF920727,0.640433035
MT027063,KT920556,0.635078488
MT027063,KY885713,0.634621553
MT027063,AB246151,0.634562606
MT027063,AB470016,0.634225116
MT027063,KY179044,0.630419521
MT027063,AB537057,0.630118418
MT027063,AB474940,0.628763843
MT027064,MH459739,0.641095136
MT027064,MG687035,0.6408010679999999
MT027064,MN031987,0.639159665
MT027064,MN006276,0.637237364
MT027064,MK873119,0.6361296160000001
MT027064,KY885640,0.634713939
MT027064,AY919535,0.63210746
MT027064,AY632595,0.631680977
MT027064,AF207282,0.628926609
MT027064,MK170466,0.627698431
MT039887,AY306112,0.7066207259999999
MT039887,AY168977,0.7031266620000001
MT039887,AY294853,0.70293494
MT039887,AF207127,0.7011345520000001
MT039887,AF211109,0.700498618
MT039887,MH428483,0.695857993
MT039887,MK319417,0.695241697
MT039887,AY307490,0.6951251740000001
MT039887,MK511862,0.6929378559999999
MT039887,MK376657,0.692749863
MT039890,MK069264,0.6753430429999999
MT039890,LC057303,0.667110316
MT039890,MK378814,0.665007028
MT039890,AY306655,0.663166734
MT039890,MH491140,0.662922188
MT039890,AM712432,0.661726818
MT039890,AY188154,0.658845749
MT039890,KX112517,0.658816461
MT039890,MG808134,0.658601955
MT039890,AY297760,0.657840164
MT042773,MK873386,0.905131432
MT042773,MK873356,0.902177095
MT042773,MN718835,0.8951021029999999
MT042773,MK408537,0.8890015590000001
MT042773,MN718831,0.887928919
MT042773,MH259262,0.88724092
MT042773,MN156424,0.885567335
MT042773,KY440580,0.8853333640000001
MT042773,AF207236,0.884982457
MT042773,AF252156,0.8848459209999999
MT042774,MN058705,0.8826412
MT042774,MN738740,0.8709865179999999
MT042774,MN156428,0.87011039
MT042774,MK873346,0.868715088
MT042774,MK873386,0.868429335
MT042774,MK328800,0.866507892
MT042774,MN156424,0.864846132
MT042774,AY646062,0.86412996
MT042774,MH259234,0.863207818
MT042774,AF521457,0.863186735
MT042775,MN156428,0.898690867
MT042775,AF462929,0.8916555429999999
MT042775,MK209643,0.887301473
MT042775,MH785289,0.887273315
MT042775,LC427667,0.886672175
MT042775,AF207099,0.885367557
MT042775,AY312217,0.884598585
MT042775,MK873209,0.884237605
MT042775,AF466458,0.8837849520000001
MT042775,MK501966,0.8834586440000001
MT042776,MK873386,0.910004861
MT042776,MN156428,0.8932406690000001
MT042776,MN814243,0.8921183490000001
MT042776,MK436271,0.888741597
MT042776,MK209643,0.888328287
MT042776,AF478361,0.8860419690000001
MT042776,MK427043,0.8853558709999999
MT042776,MK527503,0.8841755809999999
MT042776,MK028681,0.883595525
MT042776,MK328814,0.8833545829999999
MT042777,MK873386,0.887511576
MT042777,MH259296,0.8800643490000001
MT042777,MK873346,0.867423217
MT042777,MN156424,0.864349846
MT042777,MH663491,0.86215898
MT042777,MN057677,0.862108468
MT042777,MH937571,0.861401676
MT042777,MH259264,0.860954109
MT042777,MK496905,0.8605614009999999
MT042777,MG517311,0.86022655
MT042778,MK873386,0.912267899
MT042778,MH259296,0.9005064759999999
MT042778,MK209643,0.891670237
MT042778,MF462651,0.891186155
MT042778,AY649628,0.89076672
MT042778,MH259262,0.8892980220000001
MT042778,AY180803,0.887719145
MT042778,AY272764,0.887635099
MT042778,MH785289,0.887094327
MT042778,AF211064,0.8869773879999999
MT044257,AF207450,0.664717463
MT044257,CY106387,0.663015264
MT044257,AF210932,0.662682934
MT044257,AF207434,0.6625718979999999
MT044257,AF207375,0.65606711
MT044257,AF207480,0.654585975
MT044257,AF197419,0.654051183
MT044257,CY082927,0.65371447
MT044257,MN718833,0.6521937729999999
MT044257,AF368978,0.652126064
MT044258,MK969189,0.645566167
MT044258,MH878974,0.641484835
MT044258,MK069207,0.636908296
MT044258,MK091950,0.634650478
MT044258,MG451651,0.633953029
MT044258,MG841002,0.63366651
MT044258,AF390603,0.633096962
MT044258,MK017691,0.631972655
MT044258,AF426724,0.629066075
MT044258,MG491329,0.628746127
MT049951,LT906630,0.701236581
MT049951,MH459738,0.699645802
MT049951,KY885759,0.697116868
MT049951,MK986781,0.696328973
MT049951,MH720410,0.695895212
MT049951,MK376763,0.6928591009999999
MT049951,AY342979,0.690729024
MT049951,MK986786,0.69051332
MT049951,LC209764,0.6899480570000001
MT049951,MH795525,0.689283896
MT050417,MK873236,0.8450511999999999
MT050417,MN809625,0.8425343909999999
MT050417,LC123634,0.835041767
MT050417,MK873386,0.832649816
MT050417,MN043985,0.82634841
MT050417,MN059867,0.8262041529999999
MT050417,MN156433,0.8245314909999999
MT050417,MN814244,0.824415674
MT050417,LC473034,0.821647729
MT050417,MK408538,0.821590943
MT066157,MK873356,0.871463478
MT066157,MK120329,0.864179265
MT066157,MH259272,0.8632598690000001
MT066157,MH259284,0.862798361
MT066157,MN156424,0.862039542
MT066157,LC480479,0.8576638129999999
MT066157,AY272764,0.856895063
MT066157,MG517325,0.853786849
MT066157,AY342878,0.85281114
MT066157,MH544426,0.85170317
MT066158,MN156424,0.908593583
MT066158,MK873386,0.904282412
MT066158,AF207122,0.901968169
MT066158,AY649628,0.901693538
MT066158,AY194741,0.899527442
MT066158,AF462880,0.898485113
MT066158,AY272977,0.898344707
MT066158,MH259296,0.89815055
MT066158,MK873209,0.8967579609999999
MT066158,AF478361,0.8964207590000001
MT066159,MN156424,0.912617451
MT066159,MH663474,0.885867794
MT066159,KT876434,0.884617221
MT066159,MH259270,0.8834164040000001
MT066159,MH598956,0.882976522
MT066159,MK873184,0.8814673690000001
MT066159,AF207236,0.878037411
MT066159,MK873356,0.877575069
MT066159,AY366714,0.8768979720000001
MT066159,MK248867,0.876038387
MT066175,MK732991,0.679285859
MT066175,MK376840,0.66809963
MT066175,LT900592,0.661779506
MT066175,MG451277,0.659955545
MT066175,MH403156,0.654264806
MT066175,LT901042,0.653201425
MT066175,MG451306,0.644252383
MT066175,MH510535,0.642416575
MT066175,MF160059,0.641688495
MT066175,MH576911,0.641247275
MT066176,MG963190,0.688734525
MT066176,MK319492,0.680359217
MT066176,KF957958,0.680093154
MT066176,KY468955,0.672994361
MT066176,MK532547,0.66783254
MT066176,MK311051,0.6658900520000001
MT066176,MH717718,0.66412587
MT066176,LR025701,0.662317037
MT066176,LC147095,0.6608310310000001
MT066176,LC147094,0.660330778
MT072688,NC_029551,0.6847061729999999
MT072688,MF769506,0.68401165
MT072688,LC468702,0.681856921
MT072688,MH705361,0.68123573
MT072688,MN814246,0.672311952
MT072688,MF769509,0.671869513
MT072688,LC360445,0.671398789
MT072688,MK376567,0.670490405
MT072688,MN814245,0.6671316039999999
MT072688,MK967696,0.666384422
MT081059,MN759256,0.85193574
MT081059,LC495423,0.812865143
MT081059,LC494653,0.7935121709999999
MT081059,LC495417,0.792168724
MT081059,MN960240,0.7907745140000001
MT081059,LC465998,0.7902364829999999
MT081059,KT876437,0.788944062
MT081059,MN960256,0.788146605
MT081059,MN759255,0.7873975529999999
MT081059,MN253501,0.785697779
MT081060,LC495423,0.765398701
MT081060,LC495419,0.744886009
MT081060,MN253540,0.741552077
MT081060,MN759256,0.741342088
MT081060,MN960248,0.7387140999999999
MT081060,MN960241,0.736432483
MT081060,MN253495,0.733575515
MT081060,LC494661,0.73206591
MT081060,MN253521,0.725851902
MT081060,MN960256,0.723278462
MT081061,MN253537,0.748852085
MT081061,MN759256,0.74699462
MT081061,MN253503,0.7395276390000001
MT081061,MN253536,0.7382482290000001
MT081061,MN253492,0.7368618109999999
MT081061,MN253532,0.733861428
MT081061,MN245709,0.732563392
MT081061,MN253540,0.731143632
MT081061,MN960203,0.729595798
MT081061,LT576457,0.727274732
MT081062,AB270753,0.76791407
MT081062,MK182556,0.7673154790000001
MT081062,MN245712,0.7600612809999999
MT081062,MN253530,0.7596532690000001
MT081062,LC465997,0.749823888
MT081062,MN253495,0.749627107
MT081062,MN053047,0.749054522
MT081062,MN759256,0.7462543220000001
MT081062,LC495421,0.74580351
MT081062,MN253531,0.744737353
MT081063,MN759256,0.8191688570000001
MT081063,MN253537,0.809503786
MT081063,LC495423,0.803021111
MT081063,MN960240,0.7980870170000001
MT081063,MN759255,0.7978574009999999
MT081063,MN253495,0.7946943890000001
MT081063,MN253540,0.793806059
MT081063,MN253532,0.791993232
MT081063,MN960251,0.788950692
MT081063,MN253521,0.78860389
MT081064,MN253510,0.8056082529999999
MT081064,MN960243,0.7904663679999999
MT081064,MN960256,0.785276995
MT081064,MN253507,0.7817202940000001
MT081064,MN960248,0.7690508890000001
MT081064,MN253541,0.76811927
MT081064,LC495423,0.767121762
MT081064,MN960241,0.76478294
MT081064,MN253503,0.7644927220000001
MT081064,LC438291,0.762379282
MT081065,MN253495,0.795045553
MT081065,MN253541,0.78652091
MT081065,MN253537,0.780683793
MT081065,MN759256,0.780674773
MT081065,MN253496,0.776611391
MT081065,MN960256,0.77643402
MT081065,MN759255,0.7754809159999999
MT081065,MG569907,0.772769457
MT081065,MG457792,0.772765135
MT081065,MN960207,0.7715394329999999
MT081066,KT876435,0.8084563440000001
MT081066,MN253501,0.8078086659999999
MT081066,MN253495,0.804120658
MT081066,MN245711,0.795644702
MT081066,MN253496,0.793584825
MT081066,MN253531,0.793144462
MT081066,LC495423,0.789076515
MT081066,MN253521,0.788826655
MT081066,MN253539,0.786729268
MT081066,MN253498,0.784178649
MT081067,LC495423,0.811961356
MT081067,MN253531,0.811303113
MT081067,MN253501,0.776728045
MT081067,MN960256,0.775950622
MT081067,MN022925,0.773228712
MT081067,MN253496,0.7721502109999999
MT081067,MK371019,0.768819872
MT081067,MN960251,0.766001424
MT081067,MN253537,0.765588459
MT081067,MN253541,0.7652692170000001
MT081068,MN960222,0.7723228409999999
MT081068,MN759256,0.7714307970000001
MT081068,MN960251,0.7643498559999999
MT081068,LC465999,0.7620651620000001
MT081068,MN245714,0.761328793
MT081068,MN253537,0.75241345
MT081068,MN253521,0.741911219
MT081068,LC495423,0.740674534
MT081068,AB270753,0.73952704
MT081068,MN970192,0.7348252409999999
MT093571,KF931239,0.666835684
MT093571,AY306443,0.6522352220000001
MT093571,MN729472,0.650393467
MT093571,MH459496,0.648423356
MT093571,MG547200,0.644352252
MT093571,AY600740,0.642635904
MT093571,MH459879,0.642364677
MT093571,AY996168,0.6417281579999999
MT093571,AY378810,0.639979956
MT093571,LC388411,0.6380147629999999
MT093631,MN650915,0.640038969
MT093631,MH459561,0.633650729
MT093631,AY373101,0.6311999660000001
MT093631,MH687130,0.629944506
MT093631,MK873272,0.628484241
MT093631,KF976830,0.626486259
MT093631,MF782854,0.626468056
MT093631,KF951394,0.6258343000000001
MT093631,AJ783857,0.625832701
MT093631,MK438457,0.624928219
MT106052,AY323023,0.6824299640000001
MT106052,MF496521,0.670466585
MT106052,KY695190,0.66964799
MT106052,MF141833,0.669289248
MT106052,AY245852,0.66791068
MT106052,AY629544,0.6660348220000001
MT106052,MN960226,0.665512181
MT106052,KY885862,0.6628859570000001
MT106052,MH459501,0.662509048
MT106052,LR025685,0.660520844
MT106053,AY587464,0.686517844
MT106053,AY600790,0.656415769
MT106053,AY632594,0.6548527270000001
MT106053,AF134788,0.6527185670000001
MT106053,AY576048,0.6476919489999999
MT106053,AY257999,0.646232949
MT106053,AY322990,0.645656056
MT106053,AF346875,0.64470361
MT106053,AB307307,0.64452659
MT106053,AY600640,0.64404941
MT106054,MH459480,0.68385615
MT106054,AF551357,0.678211791
MT106054,AJ303307,0.677783444
MT106054,MG788578,0.667441935
MT106054,MH459579,0.665559272
MT106054,AF551402,0.664353977
MT106054,AF521475,0.660028855
MT106054,MH598958,0.659007888
MT106054,MH259271,0.657903962
MT106054,MH785278,0.654326545
MT111895,MH459734,0.846235255
MT111895,MK103385,0.844821278
MT111895,MN718830,0.8444525709999999
MT111895,MN058707,0.8417414959999999
MT111895,MH259265,0.839951698
MT111895,AF207491,0.839381651
MT111895,LC123663,0.8391633340000001
MT111895,MK111351,0.838916199
MT111895,AY310092,0.838891426
MT111895,MK873355,0.8384344309999999
MT111896,MN058716,0.871521111
MT111896,MN809626,0.866302858
MT111896,AY311240,0.8650304120000001
MT111896,LC123654,0.85692887
